Longitude,Latitude,Time,anomaly
46.25W,61.25N,0000 16 Nov 2018,-61.14288
43.75W,61.25N,0000 16 Nov 2018,-64.5758
41.25W,61.25N,0000 16 Nov 2018,-20.87988
38.75W,61.25N,0000 16 Nov 2018,-21.56652
36.25W,61.25N,0000 16 Nov 2018,-26.19402
33.75W,61.25N,0000 16 Nov 2018,-19.48279
31.25W,61.25N,0000 16 Nov 2018,-19.12484
28.75W,61.25N,0000 16 Nov 2018,-23.71259
26.25W,61.25N,0000 16 Nov 2018,-22.97322
23.75W,61.25N,0000 16 Nov 2018,-17.88129
21.25W,61.25N,0000 16 Nov 2018,-14.78274
18.75W,61.25N,0000 16 Nov 2018,-14.15161
16.25W,61.25N,0000 16 Nov 2018,-17.64235
13.75W,61.25N,0000 16 Nov 2018,-26.14422
11.25W,61.25N,0000 16 Nov 2018,-31.35785
8.75W,61.25N,0000 16 Nov 2018,-28.35674
6.25W,61.25N,0000 16 Nov 2018,-24.75512
3.75W,61.25N,0000 16 Nov 2018,-19.43825
1.25W,61.25N,0000 16 Nov 2018,-18.66379
1.25E,63.75N,0000 16 Nov 2018,-22.21351
3.75E,63.75N,0000 16 Nov 2018,-22.97495
6.25E,63.75N,0000 16 Nov 2018,-24.18658
8.75E,63.75N,0000 16 Nov 2018,-69.75011
11.25E,63.75N,0000 16 Nov 2018,-54.43077
13.75E,63.75N,0000 16 Nov 2018,-31.67374
16.25E,63.75N,0000 16 Nov 2018,-31.7619
18.75E,63.75N,0000 16 Nov 2018,-41.34201
21.25E,63.75N,0000 16 Nov 2018,-49.51774
23.75E,63.75N,0000 16 Nov 2018,-36.07665
26.25E,63.75N,0000 16 Nov 2018,-32.87335
28.75E,63.75N,0000 16 Nov 2018,-40.84684
31.25E,63.75N,0000 16 Nov 2018,-36.79726
33.75E,63.75N,0000 16 Nov 2018,-26.15659
36.25E,63.75N,0000 16 Nov 2018,-18.05619
38.75E,63.75N,0000 16 Nov 2018,-18.30169
41.25E,63.75N,0000 16 Nov 2018,-17.46234
43.75E,63.75N,0000 16 Nov 2018,-7.66252
46.25E,63.75N,0000 16 Nov 2018,6.073984
48.75E,63.75N,0000 16 Nov 2018,1.351765
51.25E,63.75N,0000 16 Nov 2018,15.68561
53.75E,63.75N,0000 16 Nov 2018,16.01968
56.25E,63.75N,0000 16 Nov 2018,9.681655
58.75E,63.75N,0000 16 Nov 2018,2.416956
61.25E,63.75N,0000 16 Nov 2018,4.542153
63.75E,63.75N,0000 16 Nov 2018,6.852171
66.25E,63.75N,0000 16 Nov 2018,4.361393
68.75E,63.75N,0000 16 Nov 2018,12.33482
71.25E,63.75N,0000 16 Nov 2018,12.7347
73.75E,63.75N,0000 16 Nov 2018,10.40348
76.25E,63.75N,0000 16 Nov 2018,10.82728
78.75E,63.75N,0000 16 Nov 2018,11.61953
81.25E,63.75N,0000 16 Nov 2018,2.190278
83.75E,63.75N,0000 16 Nov 2018,-5.684005
86.25E,63.75N,0000 16 Nov 2018,-2.309904
88.75E,63.75N,0000 16 Nov 2018,-9.160298
91.25E,63.75N,0000 16 Nov 2018,-8.635204
93.75E,63.75N,0000 16 Nov 2018,-21.67246
96.25E,63.75N,0000 16 Nov 2018,-10.95093
98.75E,63.75N,0000 16 Nov 2018,-13.49979
101.25E,63.75N,0000 16 Nov 2018,-3.184073
103.75E,63.75N,0000 16 Nov 2018,-15.97541
106.25E,63.75N,0000 16 Nov 2018,-8.428241
108.75E,63.75N,0000 16 Nov 2018,-5.566462
111.25E,63.75N,0000 16 Nov 2018,-3.785033
113.75E,63.75N,0000 16 Nov 2018,-3.29163
116.25E,63.75N,0000 16 Nov 2018,-3.522295
118.75E,63.75N,0000 16 Nov 2018,-2.023514
121.25E,63.75N,0000 16 Nov 2018,-5.159035
123.75E,63.75N,0000 16 Nov 2018,3.091402
126.25E,63.75N,0000 16 Nov 2018,-4.51978
128.75E,63.75N,0000 16 Nov 2018,4.131441
131.25E,63.75N,0000 16 Nov 2018,15.22882
133.75E,63.75N,0000 16 Nov 2018,-1.478537
136.25E,63.75N,0000 16 Nov 2018,8.602366
138.75E,63.75N,0000 16 Nov 2018,1.69966
141.25E,63.75N,0000 16 Nov 2018,1.923499
143.75E,63.75N,0000 16 Nov 2018,-4.243652
146.25E,63.75N,0000 16 Nov 2018,-5.380579
148.75E,63.75N,0000 16 Nov 2018,-3.568777
151.25E,63.75N,0000 16 Nov 2018,-5.340784
153.75E,63.75N,0000 16 Nov 2018,-2.674112
156.25E,63.75N,0000 16 Nov 2018,-5.419419
158.75E,63.75N,0000 16 Nov 2018,-11.57207
161.25E,63.75N,0000 16 Nov 2018,-7.169475
163.75E,63.75N,0000 16 Nov 2018,-7.937806
166.25E,63.75N,0000 16 Nov 2018,-8.741504
168.75E,63.75N,0000 16 Nov 2018,-19.13754
171.25E,63.75N,0000 16 Nov 2018,-20.83638
173.75E,63.75N,0000 16 Nov 2018,-10.6075
176.25E,63.75N,0000 16 Nov 2018,1.223942
178.75E,63.75N,0000 16 Nov 2018,-6.465115
178.75W,63.75N,0000 16 Nov 2018,-18.38768
176.25W,63.75N,0000 16 Nov 2018,-18.80768
173.75W,63.75N,0000 16 Nov 2018,-86.57735
171.25W,63.75N,0000 16 Nov 2018,-16.16324
168.75W,63.75N,0000 16 Nov 2018,-15.27688
166.25W,63.75N,0000 16 Nov 2018,-14.87222
163.75W,63.75N,0000 16 Nov 2018,-3.611763
161.25W,63.75N,0000 16 Nov 2018,-17.60644
158.75W,63.75N,0000 16 Nov 2018,-17.65775
156.25W,63.75N,0000 16 Nov 2018,-13.75881
153.75W,63.75N,0000 16 Nov 2018,-9.30138
151.25W,63.75N,0000 16 Nov 2018,10.60693
148.75W,63.75N,0000 16 Nov 2018,66.33966
146.25W,63.75N,0000 16 Nov 2018,-20.2835
143.75W,63.75N,0000 16 Nov 2018,12.17745
141.25W,63.75N,0000 16 Nov 2018,0.9635353
138.75W,63.75N,0000 16 Nov 2018,15.06124
136.25W,63.75N,0000 16 Nov 2018,0.890429
133.75W,63.75N,0000 16 Nov 2018,0.3619047
131.25W,63.75N,0000 16 Nov 2018,5.734182
128.75W,63.75N,0000 16 Nov 2018,5.855386
126.25W,63.75N,0000 16 Nov 2018,-0.01069754
123.75W,63.75N,0000 16 Nov 2018,-2.856576
121.25W,63.75N,0000 16 Nov 2018,6.987083
118.75W,63.75N,0000 16 Nov 2018,8.791163
116.25W,63.75N,0000 16 Nov 2018,21.10201
113.75W,63.75N,0000 16 Nov 2018,6.752696
111.25W,63.75N,0000 16 Nov 2018,0.6826705
108.75W,63.75N,0000 16 Nov 2018,-6.276087
106.25W,63.75N,0000 16 Nov 2018,-14.58774
103.75W,63.75N,0000 16 Nov 2018,-15.45163
101.25W,63.75N,0000 16 Nov 2018,-26.06341
98.75W,63.75N,0000 16 Nov 2018,-7.883113
96.25W,63.75N,0000 16 Nov 2018,-3.794908
93.75W,63.75N,0000 16 Nov 2018,-3.601419
91.25W,63.75N,0000 16 Nov 2018,-4.88948
88.75W,63.75N,0000 16 Nov 2018,-8.473488
86.25W,63.75N,0000 16 Nov 2018,-0.04527569
83.75W,63.75N,0000 16 Nov 2018,0.2303231
81.25W,63.75N,0000 16 Nov 2018,-4.18379
78.75W,63.75N,0000 16 Nov 2018,-3.898648
76.25W,63.75N,0000 16 Nov 2018,-34.7711
73.75W,63.75N,0000 16 Nov 2018,-23.52924
71.25W,63.75N,0000 16 Nov 2018,-15.7528
68.75W,63.75N,0000 16 Nov 2018,-6.749764
66.25W,63.75N,0000 16 Nov 2018,5.24747
63.75W,63.75N,0000 16 Nov 2018,-9.337297
61.25W,63.75N,0000 16 Nov 2018,-7.506162
58.75W,63.75N,0000 16 Nov 2018,-9.570351
56.25W,63.75N,0000 16 Nov 2018,-23.57254
53.75W,63.75N,0000 16 Nov 2018,-35.6475
51.25W,63.75N,0000 16 Nov 2018,-32.55035
48.75W,63.75N,0000 16 Nov 2018,-54.77044
46.25W,63.75N,0000 16 Nov 2018,-22.29415
43.75W,63.75N,0000 16 Nov 2018,-50.89471
41.25W,63.75N,0000 16 Nov 2018,-58.98589
38.75W,63.75N,0000 16 Nov 2018,-36.22293
36.25W,63.75N,0000 16 Nov 2018,-43.61987
33.75W,63.75N,0000 16 Nov 2018,-35.84475
31.25W,63.75N,0000 16 Nov 2018,-22.84239
28.75W,63.75N,0000 16 Nov 2018,-11.88897
26.25W,63.75N,0000 16 Nov 2018,-12.68741
23.75W,63.75N,0000 16 Nov 2018,-11.20288
21.25W,63.75N,0000 16 Nov 2018,-6.26544
18.75W,63.75N,0000 16 Nov 2018,-4.272866
16.25W,63.75N,0000 16 Nov 2018,11.49887
13.75W,63.75N,0000 16 Nov 2018,95.61735
11.25W,63.75N,0000 16 Nov 2018,-29.32694
8.75W,63.75N,0000 16 Nov 2018,-27.41339
6.25W,63.75N,0000 16 Nov 2018,-19.28922
3.75W,63.75N,0000 16 Nov 2018,-15.07723
1.25W,63.75N,0000 16 Nov 2018,-16.1833
1.25E,66.25N,0000 16 Nov 2018,-17.09084
3.75E,66.25N,0000 16 Nov 2018,-21.6363
6.25E,66.25N,0000 16 Nov 2018,-20.45096
8.75E,66.25N,0000 16 Nov 2018,-15.09957
11.25E,66.25N,0000 16 Nov 2018,-11.56015
13.75E,66.25N,0000 16 Nov 2018,-50.56666
16.25E,66.25N,0000 16 Nov 2018,-21.17104
18.75E,66.25N,0000 16 Nov 2018,-28.06817
21.25E,66.25N,0000 16 Nov 2018,-27.77489
23.75E,66.25N,0000 16 Nov 2018,-26.54766
26.25E,66.25N,0000 16 Nov 2018,-26.62304
28.75E,66.25N,0000 16 Nov 2018,-26.39906
31.25E,66.25N,0000 16 Nov 2018,-16.11934
33.75E,66.25N,0000 16 Nov 2018,-18.67034
36.25E,66.25N,0000 16 Nov 2018,-9.943725
38.75E,66.25N,0000 16 Nov 2018,-0.9081888
41.25E,66.25N,0000 16 Nov 2018,-0.2949178
43.75E,66.25N,0000 16 Nov 2018,2.360698
46.25E,66.25N,0000 16 Nov 2018,10.11198
48.75E,66.25N,0000 16 Nov 2018,19.52057
51.25E,66.25N,0000 16 Nov 2018,25.12872
53.75E,66.25N,0000 16 Nov 2018,24.64264
56.25E,66.25N,0000 16 Nov 2018,29.35593
58.75E,66.25N,0000 16 Nov 2018,15.11815
61.25E,66.25N,0000 16 Nov 2018,19.18007
63.75E,66.25N,0000 16 Nov 2018,17.91144
66.25E,66.25N,0000 16 Nov 2018,5.325647
68.75E,66.25N,0000 16 Nov 2018,13.04337
71.25E,66.25N,0000 16 Nov 2018,14.8281
73.75E,66.25N,0000 16 Nov 2018,22.52864
76.25E,66.25N,0000 16 Nov 2018,13.04118
78.75E,66.25N,0000 16 Nov 2018,8.655825
81.25E,66.25N,0000 16 Nov 2018,-9.762121
83.75E,66.25N,0000 16 Nov 2018,-2.789226
86.25E,66.25N,0000 16 Nov 2018,-0.3486907
88.75E,66.25N,0000 16 Nov 2018,17.07927
91.25E,66.25N,0000 16 Nov 2018,2.289577
93.75E,66.25N,0000 16 Nov 2018,-2.172604
96.25E,66.25N,0000 16 Nov 2018,-2.548848
98.75E,66.25N,0000 16 Nov 2018,-4.443326
101.25E,66.25N,0000 16 Nov 2018,-3.61305
103.75E,66.25N,0000 16 Nov 2018,-8.913417
106.25E,66.25N,0000 16 Nov 2018,-8.285398
108.75E,66.25N,0000 16 Nov 2018,-3.919158
111.25E,66.25N,0000 16 Nov 2018,-5.130397
113.75E,66.25N,0000 16 Nov 2018,-3.962131
116.25E,66.25N,0000 16 Nov 2018,-13.86991
118.75E,66.25N,0000 16 Nov 2018,-11.13943
121.25E,66.25N,0000 16 Nov 2018,-7.261344
123.75E,66.25N,0000 16 Nov 2018,0.4092318
126.25E,66.25N,0000 16 Nov 2018,-3.912642
128.75E,66.25N,0000 16 Nov 2018,-1.819112
131.25E,66.25N,0000 16 Nov 2018,3.960705
133.75E,66.25N,0000 16 Nov 2018,1.871096
136.25E,66.25N,0000 16 Nov 2018,1.779026
138.75E,66.25N,0000 16 Nov 2018,-1.907618
141.25E,66.25N,0000 16 Nov 2018,-3.819746
143.75E,66.25N,0000 16 Nov 2018,-10.76516
146.25E,66.25N,0000 16 Nov 2018,-8.903398
148.75E,66.25N,0000 16 Nov 2018,-11.32601
151.25E,66.25N,0000 16 Nov 2018,-11.55415
153.75E,66.25N,0000 16 Nov 2018,-10.04985
156.25E,66.25N,0000 16 Nov 2018,-7.079272
158.75E,66.25N,0000 16 Nov 2018,-8.156469
161.25E,66.25N,0000 16 Nov 2018,-11.23771
163.75E,66.25N,0000 16 Nov 2018,-7.565947
166.25E,66.25N,0000 16 Nov 2018,-7.347298
168.75E,66.25N,0000 16 Nov 2018,-4.743297
171.25E,66.25N,0000 16 Nov 2018,-11.28275
173.75E,66.25N,0000 16 Nov 2018,-6.074062
176.25E,66.25N,0000 16 Nov 2018,9.171843
178.75E,66.25N,0000 16 Nov 2018,1.09673
178.75W,66.25N,0000 16 Nov 2018,-9.46396
176.25W,66.25N,0000 16 Nov 2018,-24.22244
173.75W,66.25N,0000 16 Nov 2018,-40.64019
171.25W,66.25N,0000 16 Nov 2018,-19.32364
168.75W,66.25N,0000 16 Nov 2018,-16.96242
166.25W,66.25N,0000 16 Nov 2018,0.5327994
163.75W,66.25N,0000 16 Nov 2018,-1.078364
161.25W,66.25N,0000 16 Nov 2018,-7.693166
158.75W,66.25N,0000 16 Nov 2018,-12.28027
156.25W,66.25N,0000 16 Nov 2018,-13.55301
153.75W,66.25N,0000 16 Nov 2018,-17.22289
151.25W,66.25N,0000 16 Nov 2018,-5.574841
148.75W,66.25N,0000 16 Nov 2018,8.343278
146.25W,66.25N,0000 16 Nov 2018,-15.69672
143.75W,66.25N,0000 16 Nov 2018,-1.734783
141.25W,66.25N,0000 16 Nov 2018,5.481124
138.75W,66.25N,0000 16 Nov 2018,16.01999
136.25W,66.25N,0000 16 Nov 2018,24.09965
133.75W,66.25N,0000 16 Nov 2018,-3.587353
131.25W,66.25N,0000 16 Nov 2018,5.737721
128.75W,66.25N,0000 16 Nov 2018,10.07296
126.25W,66.25N,0000 16 Nov 2018,4.646711
123.75W,66.25N,0000 16 Nov 2018,5.67473
121.25W,66.25N,0000 16 Nov 2018,26.79966
118.75W,66.25N,0000 16 Nov 2018,12.76387
116.25W,66.25N,0000 16 Nov 2018,14.46909
113.75W,66.25N,0000 16 Nov 2018,12.97008
111.25W,66.25N,0000 16 Nov 2018,9.949612
108.75W,66.25N,0000 16 Nov 2018,-0.95081
106.25W,66.25N,0000 16 Nov 2018,-4.286846
103.75W,66.25N,0000 16 Nov 2018,0.08684456
101.25W,66.25N,0000 16 Nov 2018,12.61127
98.75W,66.25N,0000 16 Nov 2018,39.40887
96.25W,66.25N,0000 16 Nov 2018,5.044405
93.75W,66.25N,0000 16 Nov 2018,0.03727734
91.25W,66.25N,0000 16 Nov 2018,-14.50225
88.75W,66.25N,0000 16 Nov 2018,-11.50724
86.25W,66.25N,0000 16 Nov 2018,-8.969174
83.75W,66.25N,0000 16 Nov 2018,-8.902703
81.25W,66.25N,0000 16 Nov 2018,-16.53823
78.75W,66.25N,0000 16 Nov 2018,-4.166787
76.25W,66.25N,0000 16 Nov 2018,-30.94981
73.75W,66.25N,0000 16 Nov 2018,-24.44234
71.25W,66.25N,0000 16 Nov 2018,-17.93668
68.75W,66.25N,0000 16 Nov 2018,-9.738321
66.25W,66.25N,0000 16 Nov 2018,-5.830554
63.75W,66.25N,0000 16 Nov 2018,-4.600235
61.25W,66.25N,0000 16 Nov 2018,-3.14724
58.75W,66.25N,0000 16 Nov 2018,-3.548738
56.25W,66.25N,0000 16 Nov 2018,-9.743235
53.75W,66.25N,0000 16 Nov 2018,-18.92543
51.25W,66.25N,0000 16 Nov 2018,-29.58488
48.75W,66.25N,0000 16 Nov 2018,-22.09001
46.25W,66.25N,0000 16 Nov 2018,-12.70587
43.75W,66.25N,0000 16 Nov 2018,-16.92126
41.25W,66.25N,0000 16 Nov 2018,-46.88868
38.75W,66.25N,0000 16 Nov 2018,-51.49483
36.25W,66.25N,0000 16 Nov 2018,-60.82034
33.75W,66.25N,0000 16 Nov 2018,-70.60873
31.25W,66.25N,0000 16 Nov 2018,-27.56234
28.75W,66.25N,0000 16 Nov 2018,-19.32072
26.25W,66.25N,0000 16 Nov 2018,-17.59408
23.75W,66.25N,0000 16 Nov 2018,-14.17553
21.25W,66.25N,0000 16 Nov 2018,-10.76255
18.75W,66.25N,0000 16 Nov 2018,15.85198
16.25W,66.25N,0000 16 Nov 2018,31.99729
13.75W,66.25N,0000 16 Nov 2018,121.3383
11.25W,66.25N,0000 16 Nov 2018,-23.89096
8.75W,66.25N,0000 16 Nov 2018,-29.01088
6.25W,66.25N,0000 16 Nov 2018,-24.67486
3.75W,66.25N,0000 16 Nov 2018,-18.92488
1.25W,66.25N,0000 16 Nov 2018,-15.87356
1.25E,68.75N,0000 16 Nov 2018,-18.71399
3.75E,68.75N,0000 16 Nov 2018,-18.14703
6.25E,68.75N,0000 16 Nov 2018,-18.06134
8.75E,68.75N,0000 16 Nov 2018,-13.51848
11.25E,68.75N,0000 16 Nov 2018,-8.961733
13.75E,68.75N,0000 16 Nov 2018,-9.748617
16.25E,68.75N,0000 16 Nov 2018,-35.47454
18.75E,68.75N,0000 16 Nov 2018,-17.39532
21.25E,68.75N,0000 16 Nov 2018,-24.30571
23.75E,68.75N,0000 16 Nov 2018,-8.476067
26.25E,68.75N,0000 16 Nov 2018,-12.68253
28.75E,68.75N,0000 16 Nov 2018,-16.74094
31.25E,68.75N,0000 16 Nov 2018,-0.8913875
33.75E,68.75N,0000 16 Nov 2018,2.747043
36.25E,68.75N,0000 16 Nov 2018,-6.864216
38.75E,68.75N,0000 16 Nov 2018,1.877689
41.25E,68.75N,0000 16 Nov 2018,12.85232
43.75E,68.75N,0000 16 Nov 2018,-0.4498172
46.25E,68.75N,0000 16 Nov 2018,-1.152606
48.75E,68.75N,0000 16 Nov 2018,13.48286
51.25E,68.75N,0000 16 Nov 2018,24.68181
53.75E,68.75N,0000 16 Nov 2018,24.22025
56.25E,68.75N,0000 16 Nov 2018,15.94112
58.75E,68.75N,0000 16 Nov 2018,15.21487
61.25E,68.75N,0000 16 Nov 2018,27.69134
63.75E,68.75N,0000 16 Nov 2018,36.83072
66.25E,68.75N,0000 16 Nov 2018,29.88158
68.75E,68.75N,0000 16 Nov 2018,13.58567
71.25E,68.75N,0000 16 Nov 2018,9.506586
73.75E,68.75N,0000 16 Nov 2018,8.072239
76.25E,68.75N,0000 16 Nov 2018,13.3026
78.75E,68.75N,0000 16 Nov 2018,10.04439
81.25E,68.75N,0000 16 Nov 2018,5.302413
83.75E,68.75N,0000 16 Nov 2018,6.869767
86.25E,68.75N,0000 16 Nov 2018,10.01712
88.75E,68.75N,0000 16 Nov 2018,1.774921
91.25E,68.75N,0000 16 Nov 2018,-0.5725336
93.75E,68.75N,0000 16 Nov 2018,3.789498
96.25E,68.75N,0000 16 Nov 2018,4.08479
98.75E,68.75N,0000 16 Nov 2018,2.241391
101.25E,68.75N,0000 16 Nov 2018,-0.61252
103.75E,68.75N,0000 16 Nov 2018,-4.739367
106.25E,68.75N,0000 16 Nov 2018,-5.894809
108.75E,68.75N,0000 16 Nov 2018,-5.766309
111.25E,68.75N,0000 16 Nov 2018,-9.823526
113.75E,68.75N,0000 16 Nov 2018,-5.66086
116.25E,68.75N,0000 16 Nov 2018,-8.686769
118.75E,68.75N,0000 16 Nov 2018,-13.43063
121.25E,68.75N,0000 16 Nov 2018,-10.54902
123.75E,68.75N,0000 16 Nov 2018,-10.58897
126.25E,68.75N,0000 16 Nov 2018,-9.093762
128.75E,68.75N,0000 16 Nov 2018,-6.576596
131.25E,68.75N,0000 16 Nov 2018,-6.147546
133.75E,68.75N,0000 16 Nov 2018,-6.974599
136.25E,68.75N,0000 16 Nov 2018,-6.377329
138.75E,68.75N,0000 16 Nov 2018,-12.72814
141.25E,68.75N,0000 16 Nov 2018,-8.862142
143.75E,68.75N,0000 16 Nov 2018,-9.885249
146.25E,68.75N,0000 16 Nov 2018,-11.81514
148.75E,68.75N,0000 16 Nov 2018,-7.382373
151.25E,68.75N,0000 16 Nov 2018,-7.890614
153.75E,68.75N,0000 16 Nov 2018,-9.424698
156.25E,68.75N,0000 16 Nov 2018,-7.455373
158.75E,68.75N,0000 16 Nov 2018,-8.687717
161.25E,68.75N,0000 16 Nov 2018,-4.402331
163.75E,68.75N,0000 16 Nov 2018,-5.614888
166.25E,68.75N,0000 16 Nov 2018,-4.531864
168.75E,68.75N,0000 16 Nov 2018,-4.524473
171.25E,68.75N,0000 16 Nov 2018,-11.9636
173.75E,68.75N,0000 16 Nov 2018,-13.28251
176.25E,68.75N,0000 16 Nov 2018,-6.975456
178.75E,68.75N,0000 16 Nov 2018,-5.520812
178.75W,68.75N,0000 16 Nov 2018,-11.25794
176.25W,68.75N,0000 16 Nov 2018,-18.15771
173.75W,68.75N,0000 16 Nov 2018,-12.30632
171.25W,68.75N,0000 16 Nov 2018,-12.88362
168.75W,68.75N,0000 16 Nov 2018,-14.66209
166.25W,68.75N,0000 16 Nov 2018,6.8922
163.75W,68.75N,0000 16 Nov 2018,4.484589
161.25W,68.75N,0000 16 Nov 2018,0.4766795
158.75W,68.75N,0000 16 Nov 2018,-0.07969067
156.25W,68.75N,0000 16 Nov 2018,1.860117
153.75W,68.75N,0000 16 Nov 2018,1.798174
151.25W,68.75N,0000 16 Nov 2018,2.421297
148.75W,68.75N,0000 16 Nov 2018,-2.45071
146.25W,68.75N,0000 16 Nov 2018,-6.702869
143.75W,68.75N,0000 16 Nov 2018,-1.711925
141.25W,68.75N,0000 16 Nov 2018,7.289946
138.75W,68.75N,0000 16 Nov 2018,17.85584
136.25W,68.75N,0000 16 Nov 2018,90.26282
133.75W,68.75N,0000 16 Nov 2018,53.53462
131.25W,68.75N,0000 16 Nov 2018,7.427006
128.75W,68.75N,0000 16 Nov 2018,38.5584
126.25W,68.75N,0000 16 Nov 2018,13.99659
123.75W,68.75N,0000 16 Nov 2018,4.387526
121.25W,68.75N,0000 16 Nov 2018,11.42912
118.75W,68.75N,0000 16 Nov 2018,10.86622
116.25W,68.75N,0000 16 Nov 2018,11.16547
113.75W,68.75N,0000 16 Nov 2018,18.72661
111.25W,68.75N,0000 16 Nov 2018,9.546617
108.75W,68.75N,0000 16 Nov 2018,1.140621
106.25W,68.75N,0000 16 Nov 2018,-3.693873
103.75W,68.75N,0000 16 Nov 2018,4.304035
101.25W,68.75N,0000 16 Nov 2018,47.82169
98.75W,68.75N,0000 16 Nov 2018,150.7812
96.25W,68.75N,0000 16 Nov 2018,55.47543
93.75W,68.75N,0000 16 Nov 2018,10.26069
91.25W,68.75N,0000 16 Nov 2018,-7.173919
88.75W,68.75N,0000 16 Nov 2018,-14.50781
86.25W,68.75N,0000 16 Nov 2018,-12.92912
83.75W,68.75N,0000 16 Nov 2018,-13.51647
81.25W,68.75N,0000 16 Nov 2018,-19.77963
78.75W,68.75N,0000 16 Nov 2018,-4.115306
76.25W,68.75N,0000 16 Nov 2018,-23.00882
73.75W,68.75N,0000 16 Nov 2018,-20.90391
71.25W,68.75N,0000 16 Nov 2018,-16.90314
68.75W,68.75N,0000 16 Nov 2018,-13.88497
66.25W,68.75N,0000 16 Nov 2018,-8.598776
63.75W,68.75N,0000 16 Nov 2018,2.240907
61.25W,68.75N,0000 16 Nov 2018,0.9324503
58.75W,68.75N,0000 16 Nov 2018,0.2939951
56.25W,68.75N,0000 16 Nov 2018,-0.5089009
53.75W,68.75N,0000 16 Nov 2018,-3.861079
51.25W,68.75N,0000 16 Nov 2018,-19.2668
48.75W,68.75N,0000 16 Nov 2018,-24.79047
46.25W,68.75N,0000 16 Nov 2018,-23.01533
43.75W,68.75N,0000 16 Nov 2018,-11.57627
41.25W,68.75N,0000 16 Nov 2018,-10.37964
38.75W,68.75N,0000 16 Nov 2018,-11.45813
36.25W,68.75N,0000 16 Nov 2018,-20.27599
33.75W,68.75N,0000 16 Nov 2018,-70.31919
31.25W,68.75N,0000 16 Nov 2018,-56.78884
28.75W,68.75N,0000 16 Nov 2018,-47.69798
26.25W,68.75N,0000 16 Nov 2018,-43.58586
23.75W,68.75N,0000 16 Nov 2018,-41.0773
21.25W,68.75N,0000 16 Nov 2018,-19.79396
18.75W,68.75N,0000 16 Nov 2018,-17.27443
16.25W,68.75N,0000 16 Nov 2018,-16.98708
13.75W,68.75N,0000 16 Nov 2018,-20.14233
11.25W,68.75N,0000 16 Nov 2018,-21.34566
8.75W,68.75N,0000 16 Nov 2018,-30.75969
6.25W,68.75N,0000 16 Nov 2018,-34.59339
3.75W,68.75N,0000 16 Nov 2018,-30.79814
1.25W,68.75N,0000 16 Nov 2018,-23.53987
1.25E,71.25N,0000 16 Nov 2018,-19.21414
3.75E,71.25N,0000 16 Nov 2018,-16.14416
6.25E,71.25N,0000 16 Nov 2018,-13.94243
8.75E,71.25N,0000 16 Nov 2018,-12.19892
11.25E,71.25N,0000 16 Nov 2018,-12.42601
13.75E,71.25N,0000 16 Nov 2018,-9.385643
16.25E,71.25N,0000 16 Nov 2018,-7.915088
18.75E,71.25N,0000 16 Nov 2018,-8.437825
21.25E,71.25N,0000 16 Nov 2018,-9.580446
23.75E,71.25N,0000 16 Nov 2018,-9.999976
26.25E,71.25N,0000 16 Nov 2018,-31.49162
28.75E,71.25N,0000 16 Nov 2018,-7.028977
31.25E,71.25N,0000 16 Nov 2018,-4.08359
33.75E,71.25N,0000 16 Nov 2018,-0.951544
36.25E,71.25N,0000 16 Nov 2018,1.707634
38.75E,71.25N,0000 16 Nov 2018,3.796778
41.25E,71.25N,0000 16 Nov 2018,4.374547
43.75E,71.25N,0000 16 Nov 2018,3.548713
46.25E,71.25N,0000 16 Nov 2018,1.90749
48.75E,71.25N,0000 16 Nov 2018,-0.2155566
51.25E,71.25N,0000 16 Nov 2018,-2.65359
53.75E,71.25N,0000 16 Nov 2018,18.1425
56.25E,71.25N,0000 16 Nov 2018,11.3854
58.75E,71.25N,0000 16 Nov 2018,-2.203374
61.25E,71.25N,0000 16 Nov 2018,-1.943786
63.75E,71.25N,0000 16 Nov 2018,-2.957523
66.25E,71.25N,0000 16 Nov 2018,-3.378881
68.75E,71.25N,0000 16 Nov 2018,9.381956
71.25E,71.25N,0000 16 Nov 2018,3.965322
73.75E,71.25N,0000 16 Nov 2018,6.045751
76.25E,71.25N,0000 16 Nov 2018,9.887622
78.75E,71.25N,0000 16 Nov 2018,16.41854
81.25E,71.25N,0000 16 Nov 2018,21.30412
83.75E,71.25N,0000 16 Nov 2018,20.08783
86.25E,71.25N,0000 16 Nov 2018,16.63375
88.75E,71.25N,0000 16 Nov 2018,16.05122
91.25E,71.25N,0000 16 Nov 2018,14.06646
93.75E,71.25N,0000 16 Nov 2018,13.79521
96.25E,71.25N,0000 16 Nov 2018,11.6153
98.75E,71.25N,0000 16 Nov 2018,7.856108
101.25E,71.25N,0000 16 Nov 2018,0.172745
103.75E,71.25N,0000 16 Nov 2018,0.9704858
106.25E,71.25N,0000 16 Nov 2018,0.5456293
108.75E,71.25N,0000 16 Nov 2018,-1.219954
111.25E,71.25N,0000 16 Nov 2018,-3.460391
113.75E,71.25N,0000 16 Nov 2018,-1.012756
116.25E,71.25N,0000 16 Nov 2018,-3.88269
118.75E,71.25N,0000 16 Nov 2018,-7.818165
121.25E,71.25N,0000 16 Nov 2018,-8.855482
123.75E,71.25N,0000 16 Nov 2018,-11.41225
126.25E,71.25N,0000 16 Nov 2018,-10.23855
128.75E,71.25N,0000 16 Nov 2018,-10.41386
131.25E,71.25N,0000 16 Nov 2018,-8.722863
